20170611 day cam1
small
J0	J1	J2	J3	J4	J5	J6	J7	J8	J0area	J1area	J2area	J3area	J4area	J5area	J6area	J7area	J8area	
33.1	39.1	32.1	14.6	25.2	84.4	67.7	24.1	152.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
34.3	37.2	31.0	13.3	25.0	85.4	64.6	22.9	151.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
39.0	35.4	30.3	12.5	24.9	85.6	61.9	21.9	151.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
41.9	33.7	29.6	12.0	25.6	85.3	60.0	20.4	152.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.8	32.0	29.2	10.9	26.6	84.5	58.1	19.8	151.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.1	30.5	30.0	12.1	27.6	82.8	56.2	22.6	151.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.1	29.4	32.8	16.8	28.8	80.4	54.7	26.5	151.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.9	28.2	36.0	20.8	29.9	77.5	53.8	29.6	151.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.0	31.0	38.7	21.8	30.5	75.3	55.6	30.8	152.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
39.6	35.6	40.1	22.2	30.7	73.2	59.9	31.2	152.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
37.5	41.6	40.6	22.2	30.5	70.4	66.0	31.3	152.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
35.7	46.2	41.1	21.5	30.0	67.7	69.4	31.1	152.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
33.5	47.5	40.5	19.3	28.5	64.7	69.6	29.8	151.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
32.1	48.3	40.1	17.2	27.6	61.8	69.7	28.3	151.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
33.1	48.3	39.6	15.6	27.1	59.9	68.6	26.7	151.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
37.1	46.8	38.4	14.2	26.6	63.4	66.1	25.2	152.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
41.2	45.0	37.2	13.2	26.1	68.7	63.1	23.8	151.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.3	42.7	35.9	12.5	25.7	74.9	60.5	22.5	151.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.5	40.7	34.6	11.8	25.4	80.5	59.0	21.5	152.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.0	38.6	33.0	11.3	24.9	83.0	56.8	20.3	151.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.9	36.6	31.7	14.6	24.6	84.2	55.1	19.1	151.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
41.3	34.9	30.8	20.1	24.6	84.9	54.1	21.2	151.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
39.1	33.3	30.1	21.7	24.6	84.8	52.9	24.9	151.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
37.1	30.4	29.6	22.3	24.8	84.4	55.2	28.6	151.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
35.4	33.0	29.3	22.5	24.9	83.0	59.8	30.4	151.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
33.7	38.5	28.8	22.2	24.7	80.9	66.6	31.2	151.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
32.5	44.9	29.3	20.8	25.2	78.5	69.9	31.3	152.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
32.8	48.0	32.0	18.5	26.1	76.1	70.8	30.7	152.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
37.1	48.7	35.7	16.3	27.1	73.8	70.6	29.6	152.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.2	49.0	38.9	14.7	28.1	71.2	69.0	28.0	152.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.3	48.7	40.5	13.6	29.3	68.7	66.5	26.3	152.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.2	47.4	41.0	12.7	30.0	65.9	63.0	24.8	152.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.0	45.4	41.3	12.2	30.3	61.9	60.0	23.5	152.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.8	43.0	41.4	11.1	30.3	62.9	58.0	22.4	151.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.0	40.9	41.1	12.6	30.0	67.8	56.5	21.5	152.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
39.8	39.4	40.6	17.9	29.7	75.0	55.7	20.5	153.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
37.3	37.1	39.1	21.5	28.7	80.7	54.3	19.7	152.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
38.3	35.3	37.8	22.3	27.9	84.3	52.9	22.6	153.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
41.8	33.6	36.5	22.7	27.3	85.9	55.5	26.5	153.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.3	32.0	35.0	22.6	26.9	86.6	61.2	29.9	153.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.2	29.7	33.4	21.7	26.5	86.5	67.1	31.1	153.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.6	32.2	32.1	19.9	26.2	86.2	70.0	31.6	153.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.5	37.1	31.2	17.7	25.8	85.2	70.9	31.6	153.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.1	43.4	30.6	15.9	25.5	83.1	71.1	31.2	153.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
40.4	47.4	29.6	14.5	25.3	80.2	69.9	30.1	153.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
38.3	48.6	30.7	13.4	25.2	77.3	67.1	28.4	153.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
36.7	49.3	34.1	12.6	25.2	75.0	64.2	26.7	153.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
35.0	48.7	37.7	11.8	25.0	72.2	61.4	25.3	152.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
33.4	47.5	40.2	11.3	25.2	69.3	59.3	24.0	152.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
31.7	45.1	40.6	14.1	25.6	66.0	56.7	22.4	151.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
31.2	42.7	41.1	19.2	26.6	63.0	54.8	21.3	151.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
33.1	40.7	41.5	21.3	27.7	60.1	53.4	20.3	150.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
37.3	39.1	41.6	22.3	29.1	63.4	52.8	19.3	151.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
40.5	37.0	40.9	22.8	29.9	68.9	55.2	21.4	151.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.9	35.2	39.8	22.6	30.3	75.5	60.9	25.3	151.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.4	33.4	38.3	21.2	30.2	81.0	67.1	28.8	151.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.1	31.5	36.6	19.0	29.6	83.9	69.3	30.4	150.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.7	30.0	35.2	17.0	29.0	85.1	70.2	31.1	151.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
40.5	27.9	33.8	15.1	27.9	85.6	70.0	31.2	151.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
40.6	30.4	32.5	13.8	27.1	85.5	68.2	30.9	151.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.6	35.0	31.5	12.7	26.6	84.8	65.1	30.1	150.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
46.5	40.9	30.6	12.1	26.2	83.5	61.5	28.6	151.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.7	45.7	29.8	11.1	25.7	81.3	59.0	26.8	151.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.6	47.5	29.4	11.2	25.4	78.5	57.0	25.4	150.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.4	48.1	28.7	15.1	25.0	75.8	55.2	24.1	151.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
41.9	47.9	29.9	19.6	25.0	73.5	53.4	22.9	151.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
39.7	46.7	32.9	21.2	24.6	70.7	51.7	21.8	150.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
37.8	44.9	36.5	21.9	24.5	67.9	51.5	20.4	150.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
36.5	42.8	39.2	22.3	24.8	65.4	55.4	19.8	151.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
35.6	40.7	40.2	21.9	25.7	63.2	61.8	22.5	150.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
36.1	38.8	40.7	20.4	26.7	59.6	65.9	26.5	151.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
37.3	37.0	41.1	18.4	27.9	61.2	67.8	29.8	151.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
40.4	35.5	41.4	16.7	29.6	66.6	69.4	31.3	152.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
46.7	34.0	41.2	15.2	30.8	73.6	70.0	32.0	153.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
49.0	32.3	39.9	13.7	31.0	79.5	68.1	31.8	152.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
50.1	30.8	38.6	12.9	31.1	83.7	65.4	31.5	152.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
50.0	28.7	37.2	12.3	30.8	85.5	62.5	30.4	152.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
49.2	31.5	35.7	11.2	30.1	86.0	60.2	28.8	152.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
48.1	36.2	34.3	12.7	29.2	86.1	58.4	26.9	153.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
47.1	42.5	33.0	17.9	28.3	85.9	56.8	25.4	153.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
46.2	46.8	31.8	21.6	27.7	84.8	55.1	24.2	153.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.4	48.5	31.1	22.7	27.3	83.1	53.7	23.0	153.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.2	48.9	30.4	23.1	26.7	80.2	54.4	22.0	153.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.0	48.4	29.4	23.2	26.2	77.8	58.1	20.8	153.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.2	47.5	30.6	22.4	26.1	75.8	64.9	20.6	153.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.3	45.5	33.8	20.5	25.9	73.4	68.5	23.2	153.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.0	43.3	37.5	18.2	25.7	70.6	70.2	27.5	154.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.4	40.8	39.8	15.9	25.0	67.1	69.8	30.1	152.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
48.0	39.0	40.9	14.4	25.1	64.6	69.3	31.5	152.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
49.6	37.1	41.5	13.3	25.8	61.5	67.2	32.2	152.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
49.7	35.5	42.1	12.6	26.9	60.1	64.2	32.4	152.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
49.1	33.9	42.0	12.2	28.1	64.0	61.3	32.0	152.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
48.3	30.9	41.3	11.3	29.3	69.5	59.2	30.9	152.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
46.9	33.0	40.0	12.8	30.5	75.6	57.4	29.2	152.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.9	37.8	38.4	18.0	30.7	80.6	55.4	27.2	151.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.5	44.2	37.0	21.2	30.9	83.8	53.9	25.6	151.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
41.6	47.4	35.5	22.1	30.6	84.9	52.4	24.2	152.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.8	48.3	34.1	22.6	30.2	85.6	52.2	22.9	151.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.8	48.6	32.7	22.5	29.3	85.6	56.1	21.8	152.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
48.6	48.2	31.5	21.6	28.4	85.0	61.7	21.0	152.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
49.8	46.8	30.6	19.6	27.6	83.4	67.1	19.6	152.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
50.0	44.9	29.9	17.4	27.0	81.1	68.9	20.4	151.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
49.5	42.5	28.9	15.6	26.5	78.4	69.5	23.4	152.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
48.7	40.4	30.5	14.2	26.1	76.0	69.1	27.3	151.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
47.3	38.5	33.8	13.1	25.6	73.5	67.1	30.1	151.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.7	36.5	37.4	12.4	25.3	70.9	64.2	31.0	151.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.4	34.8	39.7	11.8	25.0	68.1	61.4	31.2	151.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.1	33.2	40.5	11.2	24.8	65.5	59.2	31.0	151.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.0	30.4	41.0	13.2	24.8	62.9	57.1	30.2	151.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
41.9	31.9	41.3	18.1	24.8	59.9	55.2	29.0	151.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.4	37.5	41.8	21.6	25.1	58.9	54.4	27.7	152.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
48.3	43.8	41.0	22.4	25.4	62.5	53.0	25.9	152.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
49.5	47.4	39.7	22.7	26.1	67.8	53.0	24.4	152.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
50.3	48.5	38.3	22.3	27.2	73.6	56.2	23.2	152.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
50.4	48.7	36.9	21.0	28.4	79.6	63.4	22.0	152.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
50.0	48.2	35.2	18.9	29.7	83.4	68.1	21.1	152.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
49.0	47.0	33.8	16.6	30.5	84.7	69.8	19.8	152.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
47.6	45.1	32.5	15.0	30.8	85.4	70.2	19.6	152.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
46.1	42.8	31.6	13.8	30.8	85.7	69.5	22.0	152.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.7	40.7	30.7	12.9	30.4	85.1	67.6	25.7	152.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.2	38.8	29.4	12.2	29.6	83.4	64.5	29.1	151.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.3	37.0	31.2	12.0	28.9	81.5	61.9	31.0	152.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
47.8	35.4	34.8	11.1	28.0	79.0	59.8	31.4	152.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
51.1	33.8	38.3	12.4	27.3	76.7	57.8	31.4	152.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
52.2	31.0	40.1	17.2	26.5	74.1	55.6	30.8	151.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
51.8	31.1	40.7	20.8	26.0	71.2	53.6	29.6	151.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
51.0	35.6	41.4	21.9	25.6	68.8	52.3	28.2	151.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
50.0	42.1	41.9	22.6	25.5	66.6	53.1	26.7	151.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
47.9	46.9	41.6	22.5	25.3	64.3	56.8	25.2	151.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.6	48.6	40.8	21.5	25.2	61.9	62.7	23.9	152.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.2	49.0	39.6	19.7	24.9	59.0	67.6	22.6	152.2	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
41.4	48.5	38.0	17.4	24.8	61.0	68.7	21.4	151.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
40.6	47.5	36.6	15.7	25.1	65.6	69.1	20.2	151.3	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.3	45.7	35.2	14.3	26.2	72.1	68.7	19.4	151.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
46.2	43.3	33.7	13.2	27.3	78.2	66.9	21.7	151.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
49.5	41.2	32.5	12.6	28.6	82.6	64.2	25.6	151.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
51.4	39.2	31.4	11.7	29.9	84.6	61.4	29.4	151.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
52.0	37.4	30.6	11.9	30.7	85.5	59.5	31.0	152.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
51.5	35.6	29.9	16.2	31.1	85.8	57.8	31.5	152.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
50.2	34.0	29.5	21.1	31.0	85.4	56.1	31.5	152.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
48.0	32.4	32.0	22.3	30.7	84.2	54.8	31.1	152.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.7	31.0	35.7	22.8	29.9	82.3	53.9	30.0	152.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.5	28.9	38.9	22.9	28.8	79.8	56.4	28.4	152.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
41.7	31.0	40.6	22.2	28.0	77.4	61.6	26.5	152.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
40.4	35.4	41.1	20.5	27.4	75.1	67.7	25.0	151.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
39.1	41.5	41.7	18.2	26.8	72.7	69.5	23.6	152.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.8	46.6	41.8	16.3	26.2	70.0	70.1	22.4	151.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
47.7	48.4	41.6	14.8	25.9	67.4	69.9	21.5	152.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
50.4	49.7	41.3	14.0	26.0	65.6	69.1	20.9	153.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
51.4	49.1	39.8	13.0	25.7	62.5	66.0	19.9	153.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
51.5	47.8	38.1	11.9	25.3	59.9	62.7	21.9	152.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
51.2	46.0	36.6	11.8	25.2	63.1	60.1	26.0	152.8	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
49.6	43.7	35.1	15.9	25.6	68.6	58.5	29.6	152.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
46.7	41.4	33.7	20.6	26.4	75.4	56.9	31.4	152.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.4	39.4	32.4	22.2	27.6	81.2	55.4	32.1	152.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.6	37.5	31.4	23.0	28.8	84.3	53.7	32.3	152.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
41.1	35.6	30.5	23.3	30.0	85.7	54.1	32.0	152.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
39.9	34.1	29.7	22.8	31.0	86.3	58.8	31.0	153.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
38.5	31.1	31.6	21.1	31.1	86.1	64.9	29.2	152.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
37.6	32.8	35.5	19.1	31.1	85.8	69.1	27.4	152.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
38.8	37.9	39.0	17.0	30.8	84.4	70.5	25.8	153.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
43.4	44.7	40.9	15.1	30.0	82.1	70.8	24.4	152.9	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
46.7	47.9	41.0	13.6	28.6	78.5	69.4	22.7	151.4	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
48.8	48.9	41.6	12.6	27.8	76.1	67.3	21.7	151.1	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
49.7	49.0	41.7	12.0	27.1	73.7	64.3	20.4	151.0	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
49.8	48.8	41.5	11.1	26.7	71.4	61.5	19.9	151.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
49.0	47.6	40.7	13.2	26.2	68.6	59.3	22.6	151.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
47.5	45.6	39.4	18.7	25.8	65.8	57.4	26.9	151.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
45.8	43.2	37.9	21.4	25.4	63.2	55.5	29.9	151.6	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
44.0	40.6	36.1	22.0	24.8	60.5	53.4	31.0	150.7	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
42.4	38.7	34.6	22.5	24.7	58.1	52.1	31.3	150.5	11581.3	7292.4	9979.6	6469.9	9043.9	13316.1	6922.8	7920.1	759.2	
